23.7,26.272,585.2,749.2,0.004764163,1
23.718,26.29,578.4,760.4,0.004772661,1
23.73,26.23,572.6666666667,769.6666666667,0.0047651526,1
23.7225,26.125,493.75,774.75,0.0047437734,1
23.754,26.2,488.6,779,0.004766594,1
23.76,26.26,568.6666666667,790,0.0047793324,1
23.73,26.29,536.3333333333,798,0.0047761363,1
23.754,26.29,509,797,0.0047830937,1
23.754,26.35,476,803.2,0.004794094,1
23.736,26.39,510,809,0.0047961887,1
23.745,26.445,481.5,815.25,0.0048088862,1
23.7,26.56,481.8,824,0.0048167934,1
23.7,26.6,475.25,832,0.0048241038,1
23.7,26.7,469,845.3333333333,0.0048423808,1
23.7,26.774,464,852.4,0.0048559064,1
23.7,26.89,464,861,0.0048771098,1
23.7,26.9725,455,880,0.0048921908,1
23.6,26.89,454,891,0.0048475944,1
23.64,26.976,458,897.6,0.0048750448,1
23.65,27.05,464,900.5,0.0048914916,1
23.64,27.1,473,908.8,0.0048976302,1
23.6,27.16,464,918,0.0048966518,1
23.6,27.236,498.4,925.2,0.004910462,1
23.6,27.29,530.2,929.4,0.0049202748,1
23.6,27.33,533.6,936.4,0.0049275438,1
23.6,27.34,524.25,950,0.0049293611,1
23.625,27.3925,498.6666666667,961,0.0049464057,1
23.6,27.39,516.3333333333,963,0.0049384476,1
23.6,27.412,501.2,958.6,0.0049424457,1
23.6,27.5,522,965.3333333333,0.0049584388,1
23.6,27.525,520.5,979.25,0.0049629824,1
23.6,27.6,505.2857142857,978.4285714286,0.0049766137,1
23.6,27.6,488.3333333333,983,0.0049766137,1
23.6,27.54,512,992.6,0.0049657086,1
23.6,27.6,511,997.2,0.0049766137,1
23.6166666667,27.6333333333,501.5,999.5,0.0049877184,1
23.6666666667,27.7,503.6666666667,1001,0.0050150509,1
23.6,27.7,483.1666666667,1009.5,0.0049947897,1
23.6,27.7225,483.5,1019,0.0049988795,1
23.6,27.79,473,1021,0.0050111491,1
23.6,27.8566666667,470.3333333333,1024.6666666667,0.0050232676,1
23.6,27.8042857143,480.1428571429,1030.4285714286,0.0050137458,1
23.575,27.79,464,1026.25,0.0050035447,1
23.54,27.81,474.4,1028,0.004996538,1
23.6,27.978,470,1034.8,0.0050453246,1
23.525,28,454,1055.5,0.0050263668,1
23.5,27.978,454,1055.25,0.0050147597,1
23.5,28,454,1050,0.0050187348,1
23.5,28,454,1051.25,0.0050187348,1
23.5,28,445,1053.6,0.0050187348,1
23.5,28,439,1055.5,0.0050187348,1
23.5,28.025,444.25,1055,0.005023252,1
23.445,28.125,454.75,1059.5,0.0050244911,1
23.39,28.18,455.8,1060,0.0050175823,1
23.39,28.2,451.6,1073.6,0.0050211721,1
23.39,28.2,451.6,1078.6,0.0050211721,1
23.39,28.2,454.75,1081,0.0050211721,1
23.39,28.2225,454.75,1082,0.0050252107,1
23.39,28.3733333333,457.5,1088.8333333333,0.0050522858,1
23.37,28.39,464,1090.6,0.0050491295,1
23.39,28.3233333333,464,1086,0.0050433104,1
23.3733333333,28.445,464,1092.5,0.005060017,1
23.39,28.5,471.5,1103.75,0.0050750247,1
23.3233333333,28.5,475.6666666667,1104.5,0.005054476,1
23.365,28.5,471.5,1103.5,0.0050673103,1
23.29,28.5,467.75,1112,0.0050442292,1
23.3066666667,28.5333333333,466.5,1105.6666666667,0.005055304,1
23.29,28.7,464,1104,0.0050799164,1
23.29,28.7,467,1117.2,0.0050799164,1
23.29,28.675,467.75,1121.25,0.0050754553,1
23.29,28.6166666667,466.5,1115.6666666667,0.0050650462,1
23.29,28.66,459,1120,0.0050727786,1
23.29,28.55,464,1123.75,0.0050531506,1
23.29,28.6,470,1116,0.0050620723,1
23.272,28.6,464,1126.8,0.005056527,1
23.2,28.4175,464,1112.75,0.0050020157,1
23.23,28.5,449,1104.5,0.0050258312,1
23.29,28.5,464,1108,0.0050442292,1
23.215,28.6333333333,462.3333333333,1127.8333333333,0.0050449226,1
23.2,28.6,469,1128.75,0.0050343992,1
23.2,28.65,469,1124.25,0.0050432719,1
23.2,28.62,469,1130.4,0.0050379482,1
23.2,28.7,464,1138,0.0050521449,1
23.2,28.7,456.5,1144,0.0050521449,1
23.2,28.718,457,1140,0.0050553393,1
23.2,28.79,450.25,1139.25,0.005068117,1
23.2,28.79,446,1167.3333333333,0.005068117,1
23.14,28.79,451.6,1159.6,0.0050496184,1
23.15,28.89,454.75,1157.75,0.0050703906,1
23.15,28.89,448,1159.5,0.0050703906,1
23.18,28.83,444,1156.4,0.0050690344,1
23.1166666667,28.945,444,1160,0.0050698095,1
23.14,28.956,444,1169.8,0.0050789717,1
23.1,29,444,1176.1666666667,0.0050743621,1
23.1,29.075,444,1175.25,0.0050875928,1
23.1,28.918,444,1166.6,0.0050598972,1
23.1,27.925,444,1140.25,0.0048847835,1
23.06,27.772,444,1089.2,0.0048459789,1
23.02,27.556,435,1042.6,0.004796284,1
23.01,27.8188333333,432,1051.1,0.0048394351,1
23,28.0816666667,429,1059.6,0.0048825379,1
23,27.956,429,1064.6,0.0048605176,1
22.9816666667,27.9083333333,429,1061.6666666667,0.0048467415,1
23,27.9266666667,429,1058.3333333333,0.0048553778,1
23,28.018,429,1061.6,0.0048713815,1
22.9816666667,28.0666666667,429,1070.3333333333,0.0048744542,1
22.945,28.1,429,1074,0.0048693812,1
23,28.1,429,1086.25,0.0048857506,1
22.956,28.2,429,1089.6,0.004890128,1
22.9725,28.1,429,1085,0.0048775598,1
22.945,28.1333333333,429,1085,0.0048752028,1
23,28.2,429,1088,0.0049032746,1
22.945,28.2,429,1091.75,0.0048868462,1
23,28.1333333333,429,1091.3333333333,0.0048915918,1
22.912,28.1,429,1088.2,0.0048595829,1
22.89,28.1,429,1087.5,0.0048530603,1
22.89,27.956,432,1079.2,0.0048279975,1
22.865,27.84,432.75,1077.25,0.0048004764,1
22.8733333333,27.6833333333,439,1064.1666666667,0.0047756842,1
22.8733333333,27.6,429,1056.4,0.0047611983,1
22.89,27.6,432.75,1043.6,0.0047660453,1
22.815,27.445,432.75,1039.5,0.0047174223,1
22.84,27.3733333333,436.5,1028.6666666667,0.0047121995,1
22.79,27.365,438,1020.4,0.0046963904,1
22.79,27.2,444,1018,0.0046678606,1
22.79,27.1714285714,435.4285714286,1015.1428571429,0.0046629206,1
22.79,27.0666666667,434,1006.3333333333,0.004644808,1
22.79,27.02,432,1002.6,0.0046367401,1
22.772,26.934,438,993.2,0.0046167935,1
22.76,26.8233333333,439,983.3333333333,0.0045943146,1
22.7,26.754,432,976.2,0.0045655828,1
22.7225,26.7,432.75,980.75,0.0045625693,1
22.7,26.6833333333,434,971.3333333333,0.0045534352,1
22.7,26.5333333333,444,966.6666666667,0.0045276518,1
22.7,26.4633333333,444,963,0.0045156203,1
22.7,26.445,441.5,952.3333333333,0.0045124692,1
22.7,26.34,444,948,0.004494423,1
22.7,26.26,444,945,0.0044806742,1
22.7,26.2,441,941.6,0.0044703629,1
22.7,26.16,438,929.8,0.004463489,1
22.7,26.02,441,923.8,0.0044394313,1
22.7,26.1,440.25,919,0.0044531783,1
22.7,26,439,918.25,0.0044359947,1
22.7,25.934,438,919.4,0.0044246539,1
22.7,25.9266666667,439,927.3333333333,0.0044233939,1
22.7,25.815,432.75,920.25,0.0044042074,1
22.68,25.772,432,902.4,0.0043914494,1
22.64,25.696,429,904.4,0.0043677176,1
22.6,25.575,429,897,0.0043363901,1
22.6666666667,25.6,429,892,0.0043583832,1
22.6,25.525,433.5,882.5,0.0043278533,1
22.62,25.476,436.2,887.2,0.0043247721,1
22.625,25.55,442.5,889.25,0.0043387478,1
22.6,25.39,443.4,889.2,0.0043048052,1
22.65,25.42,438,880.75,0.0043231196,1
22.6,25.2675,442.5,868.75,0.0042838926,1
22.6,25.218,439.8,861,0.0042754426,1
22.6,25.2,439.8,860.6,0.0042723699,1
22.6,25.2,435.5,864,0.0042723699,1
22.6,25.15,430.75,859,0.0042638349,1
22.6,25.14,440.6,854.4,0.0042621279,1
22.6,25.15,428.2,847.4,0.0042638349,1
22.6,25.04,432.2,837.2,0.0042450586,1
22.6,25.05,431.75,834.75,0.0042467655,1
22.6,25.06,429.2,832.4,0.0042484724,1
22.6,25,433,832,0.0042382312,1
22.6,25,433,836.25,0.0042382312,1
22.6,25,428.2,832.6,0.0042382312,1
22.6,25.025,428.25,821.5,0.0042424983,1
22.6,25.1,425.4,832.4,0.0042553001,1
22.6,25.08,429.2,832.4,0.0042518862,1
22.56,25.02,433,830.75,0.0042312842,1
22.58,25.08,433,821.5,0.0042466905,1
22.575,25.075,433,818.25,0.0042445403,1
22.56,24.912,433,819.8,0.0042128959,1
22.55,25.2,433,822.5,0.0042593281,1
22.6,24.9175,433,818,0.00422415,1
22.58,25.06,433,812.8,0.0042432809,1
22.5666666667,24.9083333333,433,816.5,0.0042139891,1
22.525,24.945,433,822.25,0.0042094946,1
22.54,24.89,433,825,0.0042040056,1
22.5,24.865,433,816.5,0.004189492,1
22.5,24.9175,433,811.5,0.0041983974,1
22.5,24.9116666667,433,811,0.0041974079,1
22.56,24.81,433,812.2,0.0041955303,1
22.525,24.89,426,814.25,0.0042001506,1
22.52,24.976,430.2,824,0.0042134726,1
22.575,25.075,433,834.5,0.0042445403,1
22.6,25,433,837,0.0042382312,1
22.6,25.0214285714,433,841.1666666667,0.0042418887,1
22.6,25.0428571429,433,845.3333333333,0.0042455463,1
22.6,25.1,433,854.75,0.0042553001,1
22.6,25.1,428.3333333333,850.3333333333,0.0042553001,1
22.6,25.08,424.6,845.4,0.0042518862,1
22.6,25.1666666667,433,854.3333333333,0.0042666799,1
22.6,25.0666666667,428.3333333333,849.3333333333,0.0042496104,0
22.6,25.2,422.5,853,0.0042723699,0
22.6,25.2,423.6666666667,853,0.0042723699,0
22.54,25.16,424.6,852,0.0042499211,0
22.54,25.16,427.4,853.6,0.0042499211,0
22.54,25.14,421.8,845.6,0.0042465197,0
22.525,25.1,426,834.25,0.0042358292,0
22.5,25.04,421.8,826.4,0.0042191777,0
22.5,25,419,819.6,0.0042123922,0
22.5,25,419,829.6,0.0042123922,0
22.5,25,419,824,0.0042123922,0
22.5,24.912,419,814.2,0.0041974645,0
22.5,24.89,419,813.5,0.0041937327,0
22.5,24.89,419,813.8,0.0041937327,0
22.5,24.89,419,811,0.0041937327,0
22.478,24.87,419,804.6,0.0041847041,0
22.456,24.83,419,807.8,0.0041723082,0
22.5,24.8566666667,419,802.3333333333,0.0041880785,0
22.4175,24.7475,419,796.75,0.0041485664,0
22.456,24.81,419,794.4,0.004168925,0
22.39,24.7,419,790.6,0.0041335865,0
22.4175,24.7225,419,789.75,0.0041443475,0
22.39,24.7,419,782.2,0.0041335865,0
22.39,24.7225,419,772.25,0.0041373769,1
22.39,24.7170833333,419,772.925,0.0041364644,1
22.39,24.7116666667,419,773.6,0.0041355519,1
