21.76,31.1333333333,437.3333333333,1029.6666666667,0.0050210109,1
21.79,31,437.3333333333,1000,0.0050085813,1
21.7675,31.1225,434,1003.75,0.0050215691,1
21.7675,31.1225,439,1009.5,0.0050215691,1
21.79,31.1333333333,437.3333333333,1005.6666666667,0.0050302978,1
21.76,31.26,437.3333333333,1014.3333333333,0.0050416046,1
21.79,31.1975,434,1018.5,0.0050407494,1
21.79,31.3933333333,437.3333333333,1018.6666666667,0.0050726493,1
21.79,31.3175,434,1022,0.0050602962,1
21.79,31.4633333333,437.3333333333,1027.3333333333,0.0050840526,1
21.79,31.525,437.75,1047.75,0.0050940987,1
21.79,31.575,441.75,1049,0.0051022444,1
21.79,31.395,442,1061.5,0.0050729208,1
21.79,31.3925,441.75,1049,0.0050725135,1
21.79,31.5,441.5,1048,0.0050900259,1
21.815,31.5,438,1049.25,0.0050978694,1
21.815,31.4725,449.5,1051.25,0.0050933824,1
21.89,31.6,449.5,1060.5,0.0051378567,1
21.79,31.55,449.5,1059.5,0.0050981716,1
21.8233333333,31.73,447.6666666667,1072,0.0051380355,1
21.865,31.7225,449.5,1072.3333333333,0.0051500071,1
21.89,31.745,449.5,1075.3333333333,0.0051616279,1
21.89,31.7675,449.5,1087,0.0051653167,1
21.89,31.7675,437.75,1083.25,0.0051653167,1
21.89,31.79,442.6666666667,1086.3333333333,0.0051690056,1
21.89,31.79,437.3333333333,1091,0.0051690056,1
21.89,31.89,439,1100,0.005185401,1
21.89,31.89,444,1101,0.005185401,1
21.89,31.865,444,1107,0.0051813021,1
21.89,31.79,444,1110,0.0051690056,1
21.89,31.865,444,1101.75,0.0051813021,1
21.89,31.73,444,1100,0.0051591688,1
21.89,31.7225,444,1092.75,0.0051579392,1
21.89,31.7,444,1092.5,0.0051542505,1
21.89,31.695,436.5,1094,0.0051534307,1
21.89,31.5666666667,434,1085.6666666667,0.0051323923,1
21.89,31.55,436.5,1047,0.0051296601,0
21.89,31.36,434,1031,0.0050985151,0
21.89,31.125,432.75,977.5,0.005059998,0
21.89,31.15,436.5,961.25,0.0050640953,1
21.89,31.0633333333,434,948,0.0050498914,1
21.89,30.77,429,913.25,0.0050018214,1
21.89,30.7675,432.75,882.5,0.0050014118,1
21.89,30.945,429,884.5,0.0050304987,1
21.89,30.7925,429,899,0.0050055084,1
21.89,30.77,432.75,888.25,0.0050018214,1
21.89,30.795,436.5,878.5,0.005005918,1
21.89,30.8175,429,891.25,0.005009605,1
21.89,30.65,436.5,896.5,0.0049821586,1
21.89,30.7475,429,889.5,0.0049981346,1
21.89,30.7633333333,429,887.3333333333,0.005000729,1
21.89,30.77,429,893.5,0.0050018214,1
21.89,30.445,429,832.5,0.0049485707,1
21.89,30.5666666667,429,829,0.0049685045,1
21.89,30.5,429,829.25,0.0049575817,1
21.89,30.575,429,850.5,0.0049698699,1
21.89,30.6,429,844,0.0049739661,1
21.89,30.55,429,840.25,0.0049657738,1
21.865,30.55,429,823.75,0.0049581396,1
21.89,30.6,429,824,0.0049739661,1
21.89,30.34,429,813,0.0049313686,1
21.89,30.3566666667,429,802,0.004934099,1
21.865,30.3925,429,810.75,0.0049323753,1
21.89,30.3566666667,429,805.3333333333,0.004934099,1
21.89,30.315,429,796.5,0.004927273,1
21.89,30.2,429,795,0.0049084338,1
21.89,30.34,429,793.5,0.0049313686,1
21.89,30.295,429,790.5,0.0049239965,1
21.89,30.29,429,786.5,0.0049231774,1
21.89,30.39,429,794.3333333333,0.0049395599,1
21.89,30.365,429,795.5,0.0049354642,1
21.89,30.4266666667,414,792.6666666667,0.0049455671,1
21.89,30.73,424,798,0.004995267,1
21.89,30.4175,429,795.5,0.0049440653,1
21.89,30.39,429,797.75,0.0049395599,1
21.89,30.39,429,798,0.0049395599,1
21.89,30.445,429,802,0.0049485707,1
21.89,30.3566666667,421.5,797.5,0.004934099,1
21.89,30.3233333333,429,791.5,0.0049286382,1
21.89,30.32,418.75,788.25,0.0049280921,1
21.89,30.39,429,792.25,0.0049395599,1
21.89,30.39,429,795.5,0.0049395599,1
21.89,30.365,429,793.5,0.0049354642,1
21.89,30.23,429,789.3333333333,0.0049133483,1
21.89,30.2,429,786,0.0049084338,1
21.89,30.0225,429,771.75,0.0048793583,1
21.89,29.96,429,760,0.0048691211,1
21.89,29.9175,429,756,0.0048621599,1
21.89,30.1,429,754,0.0048920529,1
21.89,30.15,416.5,759,0.0049002433,1
21.89,30.1333333333,421.6666666667,756.6666666667,0.0048975131,1
21.89,30.47,438,764.25,0.0049526666,1
21.89,30.1666666667,441,768,0.0049029734,1
21.89,30.075,438,770.25,0.0048879578,1
21.89,30.125,438,766.25,0.0048961481,1
21.89,30.175,438,767.75,0.0049043385,1
21.89,30.295,438,777,0.0049239965,1
21.89,30.2,441,775.3333333333,0.0049084338,1
21.89,30.2,436.3333333333,768,0.0049084338,1
21.865,30.15,438,766.75,0.0048927106,1
21.89,30.075,438,772.5,0.0048879578,1
21.89,30.0725,435.5,774.75,0.0048875483,1
21.89,30.03,435,766.3333333333,0.0048805868,1
21.89,29.9175,434.5,752,0.0048621599,1
21.89,30.1,430.5,754,0.0048920529,1
21.89,30.1,441,755,0.0048920529,1
21.89,30.075,431,763.25,0.0048879578,1
21.89,30.1975,425,769.5,0.0049080243,1
21.89,30.23,419,769.3333333333,0.0049133483,1
21.9175,30.5475,395.25,772.25,0.0049737731,1
21.9633333333,30.7933333333,426.6666666667,784.6666666667,0.0050282802,1
21.9725,30.2,424.75,784.25,0.0049334063,1
22,30.175,423.5,794.25,0.0049376321,1
21.945,30.245,423.5,791,0.0049324666,1
21.9266666667,30.29,426.6666666667,791.3333333333,0.004934296,1
21.9725,30.175,428.25,793.25,0.00492929,1
21.89,30.245,433,787.5,0.0049158055,1
21.9266666667,30.3566666667,433,789,0.0049452425,1
21.945,30.1725,428.25,782.75,0.0049205495,1
21.9175,30.34,428.25,783.5,0.0049397194,1
21.9266666667,30.29,426.6666666667,791,0.004934296,1
21.9175,30.2925,428.25,786,0.0049319245,1
21.9175,30.27,433,786.5,0.0049282323,1
21.9266666667,30.1966666667,433,786.3333333333,0.0049189716,1
21.89,30.34,428.25,786.3333333333,0.0049313686,1
21.945,30.34,433,787.6666666667,0.0049480828,1
21.945,30.39,433,786.5,0.0049563022,1
21.89,30.365,433,791.75,0.0049354642,1
21.89,30.39,433,788,0.0049395599,1
21.9175,30.4725,433,797.75,0.0049614641,1
21.9175,30.39,433,801.75,0.0049479248,1
21.945,30.5,433,803.5,0.0049743855,1
21.89,30.4725,433,811,0.0049530762,1
21.89,30.4266666667,433,803.6666666667,0.0049455671,1
21.9725,30.5,433,801.5,0.0049828063,1
21.945,30.5,433,804,0.0049743855,1
21.9725,30.4175,433,807,0.0049692205,1
21.945,30.3675,433,801.75,0.0049526034,1
21.9725,30.4725,433,796.25,0.0049782776,1
21.9266666667,30.5333333333,433,807,0.0049742525,1
21.9725,30.55,433,823.75,0.0049910404,1
21.89,30.4633333333,433,818,0.0049515744,1
21.956,30.458,433,807.5,0.0049708429,1
21.9175,30.5,433,814,0.0049659774,1
21.9633333333,30.39,433,804.25,0.004961894,1
21.945,30.445,433,805,0.0049653437,1
21.945,30.3975,433,805.75,0.0049575351,1
21.945,30.3425,433,799.25,0.0049484938,1
22,30.445,433,797,0.0049821669,1
21.9725,30.4175,433,798.25,0.0049692205,1
22,30.2,433,784.5,0.0049417554,1
21.9266666667,30.3266666667,423.6666666667,780.6666666667,0.0049403165,1
21.9725,30.365,433,782.75,0.0049605753,1
21.89,30.39,426,787,0.0049395599,1
21.89,30.245,426,790.5,0.0049158055,1
21.89,30.3175,429.5,782.25,0.0049276825,1
21.89,30.1966666667,423.6666666667,778,0.0049078878,1
21.89,30.2475,422.5,778,0.0049162151,1
21.89,30.1333333333,428.3333333333,773.3333333333,0.0048975131,1
21.89,30.175,419,766.25,0.0049043385,1
21.89,30.125,419,756.25,0.0048961481,1
21.89,30.175,419,751.3333333333,0.0049043385,1
21.89,30.0333333333,419,746.5,0.0048811328,1
21.89,29.8675,419,740.5,0.0048539706,1
21.84,29.84,419,735,0.0048345686,1
21.89,29.89,419,719,0.0048576558,1
21.815,29.84,419,718,0.0048271348,1
21.8233333333,29.8566666667,419,716,0.0048323301,1
21.84,29.84,419,712.25,0.0048345686,1
21.815,29.815,419,708.5,0.0048230593,1
21.84,29.795,419,702,0.0048272213,1
21.8233333333,29.8233333333,419,702,0.0048268932,1
21.815,29.7475,419,695.75,0.0048120556,1
21.79,29.73,419,686.6666666667,0.004801807,1
21.815,29.55,419,679.75,0.0047798618,1
21.79,29.5,419,674,0.0047643742,1
21.79,29.3675,419,669.25,0.0047428117,1
21.79,29.745,419,667.5,0.0048042484,1
21.815,29.6725,419,679,0.0047998297,1
21.79,29.6,419,678,0.0047806488,1
21.84,29.55,419,674,0.0047872223,1
21.79,29.4725,419,666.5,0.0047598989,1
21.79,29.34,419,665.6666666667,0.0047383367,1
21.89,29.29,419,648.6666666667,0.004759399,1
21.84,29.315,419,643.25,0.0047488606,1
21.89,29.29,419,635,0.004759399,1
21.865,29.29,419,636.25,0.0047520845,1
21.89,29.34,419,636.25,0.0047675859,1
21.89,29.29,419,639,0.004759399,1
21.8566666667,29.4333333333,419,640.3333333333,0.0047730697,1
21.89,29.2675,419,639.75,0.0047557149,1
21.89,29.245,419,638.5,0.004752031,1
21.89,29.42,415.5,643.5,0.0047806853,1
21.89,29.7725,415,648,0.0048384114,1
21.89,29.7475,419,656.75,0.004834317,1
21.89,29.4566666667,419,655.6666666667,0.0047866894,1
21.89,29.2675,419,646.75,0.0047557149,1
21.89,29.29,419,643,0.004759399,1
21.89,29.23,419,639,0.004749575,1
21.89,29.2,419,633.5,0.0047446631,1
21.865,29.125,419,631,0.0047251111,1
21.89,29.125,419,626,0.0047323838,1
21.815,28.9725,419,614.75,0.0046857446,1
21.79,28.89,419,606,0.0046651177,1
21.8233333333,28.8566666667,419,603,0.0046692642,1
21.79,28.79,419,600.75,0.0046488492,1
21.79,28.695,419,601,0.0046333949,1
21.79,28.6333333333,419,601.6666666667,0.0046233635,1
21.79,28.7225,419,597.25,0.0046378684,1
21.79,28.6475,419,596.5,0.004625668,1
21.79,28.5333333333,419,596.6666666667,0.0046070971,1
21.79,28.525,419,595.25,0.0046057416,1
21.79,28.42,419,588.5,0.0045886629,1
21.79,28.55,419,585,0.0046098081,1
21.7675,28.5,419,585.75,0.0045953065,1
21.7,28.445,412,584.5,0.0045673511,1
21.7,28.5,279.3333333333,585,0.0045762473,1
21.7,28.5666666667,0,582,0.0045870309,0
21.7,28.76,0,578,0.0046183055,0
21.7,28.79,0,584,0.0046231587,0
21.7,28.79,0,586.5,0.0046231587,0
21.7,28.84,0,587.5,0.0046312476,0
21.7,28.86,0,586,0.0046344832,0
21.7,28.86,0,592.3333333333,0.0046344832,0
21.7,28.79,0,590,0.0046231587,0
21.6,28.895,0,590,0.0046116426,0
21.6333333333,28.79,0,590.5,0.0046042096,0
21.6,28.73,0,593.5,0.0045851145,0
21.6,28.79,0,595,0.0045947608,0
21.6,28.79,0,594.6666666667,0.0045947608,0
21.55,28.79,0,593,0.0045806197,0
21.6,28.79,0,582.5,0.0045947608,0
21.6,28.79,0,579.5,0.0045947608,0
21.6,28.79,0,588,0.0045947608,0
21.5,28.84,0,596.5,0.004574506,0
21.5,28.8233333333,0,622.3333333333,0.004571843,0
21.5,28.79,0,606,0.004566517,0
21.5,29.6,0,605,0.0046959648,0
21.5,28.995,0,642.5,0.0045992734,0
21.39,29.015,0,604.25,0.0045713332,0
21.39,29.445,0,596,0.0046395853,0
21.39,29.2,0,612,0.0046006957,0
21.39,29.1,0,720.5,0.0045848237,0
21.3233333333,29.33,0,1760,0.0046023437,0
21.29,29,0,1665,0.0045408233,0
21.29,29.03,0,1255.6666666667,0.004545555,0
21.29,29.2,0,724,0.0045723695,0
21.29,29.1,0,619,0.004556596,0
21.29,29.9,0,562.5,0.0046828063,0
21.29,29.9266666667,0,582,0.0046870142,0
21.29,29.8,0,616,0.0046670273,0
21.245,29.55,0,648.5,0.0046147321,0
21.2,29.5,0,673,0.0045940686,0
21.2,30.1,0,608,0.0046882115,0
21.2,29.6,0,752,0.0046097571,0
21.2,30.45,0,621.5,0.0047431413,0
21.2,30,0,589.3333333333,0.0046725191,0
21.2,29.9,0,608.5,0.0046568274,0
21.2,29.945,0,620,0.0046638885,0
21.2,29.495,0,598.5,0.0045932842,0
21.2,29.64,0,640.5,0.0046160327,0
21.2,29.9633333333,0,695,0.0046667654,0
21.2,29.89,0,670,0.0046552583,0
21.2,29.79,0,619,0.0046395675,0
21.2,29.76,0,571.6666666667,0.0046348604,0
21.2,29.995,0,533.5,0.0046717345,0
21.1666666667,29.9966666667,0,618.6666666667,0.004662375,0
21.2,30.2,0,516,0.0047039048,0
21.15,31.05,0,515,0.0048223898,0
21.15,29.8,0,513.5,0.0046268076,0
21.15,29.645,0,520,0.0046025639,0
21.1,29.65,0,527.5,0.0045891292,0
21.1,29.45,0,526,0.004557947,0
21.1,29.6633333333,0,526.3333333333,0.0045912081,0
21.1,29.795,0,528,0.0046117382,0
21.1,29.89,0,524,0.0046265519,0
21.1,29.695,0,524.5,0.0045961456,0
21.1,29.8966666667,0,521.3333333333,0.0046275914,0
21.1,29.995,0,524,0.0046429257,0
21.1,29.945,0,522.5,0.0046351285,0
21.1,29.79,0,526,0.0046109585,0
21.05,29.75,0,520,0.0045904948,0
21.1,30.29,0,526,0.004688933,0
21.1,29.39,0,530,0.0045485929,0
21.1,29.6,0,529,0.0045813333,0
21.1,29.34,0,529,0.0045407981,0
21.1,29.745,0,527,0.0046039418,0
21.1,29.3933333333,0,530,0.0045491126,0
21.1,30.05,0,526,0.0046515028,0
21.075,29.5,0,526,0.0045586848,0
21.1,29.5,0,526,0.0045657422,0
21.1,30.09,0,531.5,0.0046577409,0
21.1,30.1,0,534,0.0046593004,0
21,29.495,0,533,0.0045367955,0
21.1,29.445,0,521.3333333333,0.0045571675,0
21.1,29.645,0,523.5,0.0045883496,0
21.1,30.1,0,521,0.0046593004,0
21,29.945,0,522,0.0046065252,0
21.1,29.6,0,520,0.0045813333,0
21.025,30.1225,0,520.5,0.0046412131,0
21,30,0,520,0.0046150488,0
21,29.53,0,523.6666666667,0.0045422184,0
21,29.55,0,520,0.0045453172,0
